Acao,Data,Close,Volume
PETR4,2012-06-13,18.90,27915700
PETR4,2012-06-14,18.17,40851900
PETR4,2012-06-15,18.55,29177900
PETR4,2012-06-19,19.65,49228700
PETR4,2012-06-20,19.90,31166100
PETR4,2012-06-21,19.27,27366300
PETR4,2012-06-22,19.55,20613400
PETR4,2012-06-25,17.80,48876000
PETR4,2012-06-26,18.00,36988300
PETR4,2012-06-27,17.64,21017200
PETR4,2012-06-28,17.70,21382900
PETR4,2012-06-29,18.25,23170100
PETR4,2012-07-02,18.36,19563100
PETR4,2012-07-03,18.99,29500800
PETR4,2012-07-04,18.95,12131600
PETR4,2012-07-05,19.60,36200100
PETR4,2012-07-06,19.20,21172600
PETR4,2012-07-10,18.39,30813600
PETR4,2012-07-11,18.54,21738400
PETR4,2012-07-12,18.58,25942400
PETR4,2012-07-13,19.55,51591200
PETR4,2012-07-17,19.25,16602300
PETR4,2012-07-18,19.33,17088900
PETR4,2012-07-19,19.62,20781700
PETR4,2012-07-20,19.18,19025100
PETR4,2012-07-23,18.96,21365500
PETR4,2012-07-24,18.79,19547500
PETR4,2012-07-25,19.00,17749100
PETR4,2012-07-26,19.26,20628300
PETR4,2012-07-27,20.17,37700800
PETR4,2012-07-30,20.31,22857600
PETR4,2012-07-31,19.50,38115700
PETR4,2012-08-01,19.82,27655700
PETR4,2012-08-02,19.60,25195600
PETR4,2012-08-03,19.94,30632200
PETR4,2012-08-06,19.92,55497300
PETR4,2012-08-07,20.25,35894000
PETR4,2012-08-08,21.18,41018800
PETR4,2012-08-09,21.00,23850500
PETR4,2012-08-10,21.07,18871200
PETR4,2012-08-13,21.03,19562400
PETR4,2012-08-14,20.84,19888700
PETR4,2012-08-15,21.05,27591300
PETR4,2012-08-16,21.46,21812100
PETR4,2012-08-17,21.55,17505500
PETR4,2012-08-21,21.24,30201500
PETR4,2012-08-22,21.49,20990800
PETR4,2012-08-23,21.28,16991200
PETR4,2012-08-24,21.23,23253600
PETR4,2012-08-27,21.37,14650800
PETR4,2012-08-28,21.34,12377900
PETR4,2012-08-29,21.21,19172200
PETR4,2012-08-30,21.04,15313800
PETR4,2012-08-31,20.75,23844000
PETR4,2012-09-03,20.68,9996000
PETR4,2012-09-04,20.43,14057800
PETR4,2012-09-05,20.59,13312900
PETR4,2012-09-06,21.00,18648700
PETR4,2012-09-10,21.23,22808700
PETR4,2012-09-11,21.72,18894200
PETR4,2012-09-12,21.99,27378300
PETR4,2012-09-13,22.90,40030600
PETR4,2012-09-14,23.30,46359700
PETR4,2012-09-17,23.27,30364400
PETR4,2012-09-18,23.20,16636100
PETR4,2012-09-19,22.67,29299800
PETR4,2012-09-20,22.93,20989200
PETR4,2012-09-21,22.70,18749000
PETR4,2012-09-24,22.96,18096300
PETR4,2012-09-25,22.74,25065400
PETR4,2012-09-26,22.77,18642400
PETR4,2012-09-27,22.71,18188700
PETR4,2012-09-28,22.37,18677900
PETR4,2012-10-01,22.51,15561200
PETR4,2012-10-02,22.70,15631500
PETR4,2012-10-03,22.34,22533600
PETR4,2012-10-04,22.40,22324900
PETR4,2012-10-05,22.25,14597000
PETR4,2012-10-08,22.41,13203900
PETR4,2012-10-09,22.22,16947700
PETR4,2012-10-10,22.12,15902900
PETR4,2012-10-11,22.50,21974800
PETR4,2012-10-15,22.80,23171500
PETR4,2012-10-16,22.80,21716400
PETR4,2012-10-17,22.62,27176000
PETR4,2012-10-18,22.50,30325000
PETR4,2012-10-19,22.25,19987600
PETR4,2012-10-22,22.05,19212700
PETR4,2012-10-23,21.67,25921300
PETR4,2012-10-24,21.54,10921300
PETR4,2012-10-25,21.75,11681200
PETR4,2012-10-26,22.10,25747300
PETR4,2012-10-29,21.35,20295900
PETR4,2012-10-30,21.53,8471800
PETR4,2012-10-31,20.80,29805900
PETR4,2012-11-01,20.85,22638800
PETR4,2012-11-05,21.24,22746700
PETR4,2012-11-06,21.68,21288700
PETR4,2012-11-07,21.18,23550600
PETR4,2012-11-08,20.61,22965500
PETR4,2012-11-09,20.78,20890300
PETR4,2012-11-12,20.44,16831600
PETR4,2012-11-13,20.47,25641500
PETR4,2012-11-14,19.80,28281900
PETR4,2012-11-16,19.03,33874400
PETR4,2012-11-19,19.13,22437000
PETR4,2012-11-21,18.62,32393400
PETR4,2012-11-22,18.65,16757000
PETR4,2012-11-23,19.17,19514100
PETR4,2012-11-26,18.82,18004000
PETR4,2012-11-27,18.51,31833300
PETR4,2012-11-28,18.65,25941300
PETR4,2012-11-29,19.15,26702100
PETR4,2012-11-30,18.66,37179700
PETR4,2012-12-03,19.00,21174100
PETR4,2012-12-04,18.82,24541800
PETR4,2012-12-05,18.94,16822600
PETR4,2012-12-06,18.70,21476900
PETR4,2012-12-07,19.08,17573000
PETR4,2012-12-10,19.57,23131600
PETR4,2012-12-11,19.99,27429800
PETR4,2012-12-12,19.85,34706800
PETR4,2012-12-13,19.57,32701400
PETR4,2012-12-14,20.21,44756300
PETR4,2012-12-17,19.92,28421900
PETR4,2012-12-18,20.17,24685000
PETR4,2012-12-19,20.93,48430400
PETR4,2012-12-20,21.05,25639600
PETR4,2012-12-21,20.69,29390200
PETR4,2012-12-26,20.06,24075000
PETR4,2012-12-27,19.41,29298500
PETR4,2012-12-28,19.52,28368600
PETR4,2013-01-02,19.69,30182600
PETR4,2013-01-03,20.40,30552600
PETR4,2013-01-04,20.43,36141000
PETR4,2013-01-07,20.08,28069600
PETR4,2013-01-08,19.50,29091300
PETR4,2013-01-09,19.68,24361100
PETR4,2013-01-10,19.83,17526200
PETR4,2013-01-11,19.88,18223600
PETR4,2013-01-14,19.72,28302400
PETR4,2013-01-15,19.82,29633900
PETR4,2013-01-16,19.84,16787800
PETR4,2013-01-17,19.71,19719600
PETR4,2013-01-18,19.58,18913900
PETR4,2013-01-21,19.39,18086200
PETR4,2013-01-22,19.58,23535100
PETR4,2013-01-23,19.55,17200800
PETR4,2013-01-24,19.61,19612600
PETR4,2013-01-28,19.37,20122600
PETR4,2013-01-29,19.11,27097900
PETR4,2013-01-30,18.20,66985800
PETR4,2013-01-31,18.08,33246400
PETR4,2013-02-01,18.46,28860400
PETR4,2013-02-04,18.00,32294300
PETR4,2013-02-05,18.08,77332900
PETR4,2013-02-06,17.60,30886100
PETR4,2013-02-07,17.50,37066400
PETR4,2013-02-08,17.74,31068100
PETR4,2013-02-13,17.80,22328200
PETR4,2013-02-14,17.67,25902900
PETR4,2013-02-15,17.63,25001600
PETR4,2013-02-18,17.90,20291600
VALE5,2010-01-04,43.52,10922600
VALE5,2010-01-05,44.13,21663900
VALE5,2010-01-06,45.00,18624000
VALE5,2010-01-07,45.30,15181200
VALE5,2010-01-08,45.55,16596300
VALE5,2010-01-11,45.75,11778000
VALE5,2010-01-12,45.85,14859600
VALE5,2010-01-13,46.51,17542800
VALE5,2010-01-14,46.38,18727100
VALE5,2010-01-15,46.14,17296000
VALE5,2010-01-18,46.70,13588900
VALE5,2010-01-19,47.25,12177100
VALE5,2010-01-20,46.41,14961500
VALE5,2010-01-21,44.76,21308200
VALE5,2010-01-22,43.75,19685500
VALE5,2010-01-26,42.60,18437000
VALE5,2010-01-27,42.06,19904500
VALE5,2010-01-28,42.15,16827100
VALE5,2010-01-29,42.14,18393500
VALE5,2010-02-01,43.60,16515300
VALE5,2010-02-02,43.66,10833300
VALE5,2010-02-03,43.52,12983000
VALE5,2010-02-04,41.25,26959500
VALE5,2010-02-05,40.80,28652500
VALE5,2010-02-08,41.25,15872700
VALE5,2010-02-09,42.23,22034500
VALE5,2010-02-10,42.20,13217000
VALE5,2010-02-11,43.00,28147900
VALE5,2010-02-12,42.74,15667600
VALE5,2010-02-17,44.29,18240200
VALE5,2010-02-18,45.20,19826200
VALE5,2010-02-19,45.10,13729500
VALE5,2010-02-22,44.39,12204200
VALE5,2010-02-23,43.79,15653200
VALE5,2010-02-24,44.23,12880600
VALE5,2010-02-25,44.55,14819700
VALE5,2010-02-26,44.45,13949800
VALE5,2010-03-01,44.65,10985400
VALE5,2010-03-02,45.49,23929400
VALE5,2010-03-03,45.34,20259400
VALE5,2010-03-04,46.00,20336600
VALE5,2010-03-05,47.35,27508500
VALE5,2010-03-08,47.21,20401600
VALE5,2010-03-09,47.67,20799600
VALE5,2010-03-10,47.06,21643700
VALE5,2010-03-11,46.68,14898400
VALE5,2010-03-12,46.41,12072300
VALE5,2010-03-15,46.70,16208600
VALE5,2010-03-16,47.83,12313700
VALE5,2010-03-17,47.65,10906000
VALE5,2010-03-18,47.34,11773500
VALE5,2010-03-19,46.80,13535400
VALE5,2010-03-22,47.32,10782600
VALE5,2010-03-23,48.55,22267500
VALE5,2010-03-24,48.50,11288700
VALE5,2010-03-25,48.17,15437100
VALE5,2010-03-26,48.55,11022600
VALE5,2010-03-29,49.46,14169700
VALE5,2010-03-30,49.55,11330000
VALE5,2010-03-31,49.55,15844100
VALE5,2010-04-01,49.95,14350200
VALE5,2010-04-05,49.79,9374800
VALE5,2010-04-06,49.97,13209600
VALE5,2010-04-07,50.20,12326000
VALE5,2010-04-08,50.95,18426200
VALE5,2010-04-09,51.04,8499500
VALE5,2010-04-12,50.75,9471900
VALE5,2010-04-13,50.95,9972000
VALE5,2010-04-14,51.34,25539300
VALE5,2010-04-15,51.20,40250400
VALE5,2010-04-16,50.57,26773700
VALE5,2010-04-19,50.23,18927700
VALE5,2010-04-20,49.41,15213800
VALE5,2010-04-22,49.69,17213500
VALE5,2010-04-23,49.26,13782100
VALE5,2010-04-26,49.00,11887900
VALE5,2010-04-27,46.58,27544000
VALE5,2010-04-28,46.30,24826500
VALE5,2010-04-29,47.85,18902000
VALE5,2010-04-30,46.53,19018000
VALE5,2010-05-03,45.35,23754300
VALE5,2010-05-04,43.15,44440800
VALE5,2010-05-05,44.20,31714300
VALE5,2010-05-06,43.17,36258300
VALE5,2010-05-07,43.15,25084300
VALE5,2010-05-10,45.15,22321600
VALE5,2010-05-11,44.40,14773400
VALE5,2010-05-12,44.40,14254400
VALE5,2010-05-13,43.70,17824300
VALE5,2010-05-14,42.39,28154200
VALE5,2010-05-17,41.61,25422700
VALE5,2010-05-18,40.00,16690700
VALE5,2010-05-19,39.00,30753000
VALE5,2010-05-20,38.10,26017800
VALE5,2010-05-21,40.29,26376000
VALE5,2010-05-24,39.80,17802200
VALE5,2010-05-25,40.20,22367600
VALE5,2010-05-26,39.61,25291500
VALE5,2010-05-27,42.10,24230000
VALE5,2010-05-31,42.88,11820000
VALE5,2010-06-01,42.00,15622200
VALE5,2010-06-02,42.90,13410200
VALE5,2010-06-04,40.90,19785400
VALE5,2010-06-07,41.25,17899400
VALE5,2010-06-08,40.26,16254000
VALE5,2010-06-09,41.16,18001500
VALE5,2010-06-10,41.30,17875800
VALE5,2010-06-11,41.66,11262500
VALE5,2010-06-14,41.70,13295400
VALE5,2010-06-15,42.20,10783200
VALE5,2010-06-16,41.80,31083800
VALE5,2010-06-17,42.09,18737600
VALE5,2010-06-18,40.67,49931800
VALE5,2010-06-21,41.85,23047400
VALE5,2010-06-22,42.25,14539500
VALE5,2010-06-23,42.09,12646800
VALE5,2010-06-24,41.25,11670600
VALE5,2010-06-25,41.92,7465500
VALE5,2010-06-28,41.01,9842800
VALE5,2010-06-29,39.03,32284500
VALE5,2010-06-30,37.91,17470200
VALE5,2010-07-01,38.18,22328200
VALE5,2010-07-02,38.00,9685500
VALE5,2010-07-05,37.60,7763100
VALE5,2010-07-06,37.95,18343600
VALE5,2010-07-07,38.95,18460300
VALE5,2010-07-08,39.01,17413100
VALE5,2010-07-12,38.33,13717000
VALE5,2010-07-13,38.55,15348800
VALE5,2010-07-14,38.30,14699900
VALE5,2010-07-15,37.93,15425700
VALE5,2010-07-16,37.75,12985700
VALE5,2010-07-19,38.50,19050900
VALE5,2010-07-20,40.90,54172200
VALE5,2010-07-21,41.15,25769700
VALE5,2010-07-22,41.87,19457300
VALE5,2010-07-23,42.20,13470300
VALE5,2010-07-26,42.10,10216700
VALE5,2010-07-27,41.95,13650700
VALE5,2010-07-28,42.50,11341500
VALE5,2010-07-29,42.52,16374400
VALE5,2010-07-30,42.67,18942500
VALE5,2010-08-02,44.10,20993800
VALE5,2010-08-03,44.06,11996500
VALE5,2010-08-04,43.94,14195300
VALE5,2010-08-05,44.10,12007800
VALE5,2010-08-06,44.08,11527000
VALE5,2010-08-09,44.15,11168500
VALE5,2010-08-10,43.60,16790000
VALE5,2010-08-11,42.38,18704200
VALE5,2010-08-12,42.72,19422500
VALE5,2010-08-13,42.89,10823300
VALE5,2010-08-16,43.45,13099200
VALE5,2010-08-17,43.97,13347300
VALE5,2010-08-18,44.28,17290200
VALE5,2010-08-19,43.90,10957500
VALE5,2010-08-20,43.35,9513000
VALE5,2010-08-23,42.30,13316700
VALE5,2010-08-24,41.33,16482000
VALE5,2010-08-25,40.93,16599300
VALE5,2010-08-26,40.70,15645200
VALE5,2010-08-27,41.95,12432300
VALE5,2010-08-30,40.70,10855300
VALE5,2010-08-31,41.43,12567700
VALE5,2010-09-01,43.30,20164600
VALE5,2010-09-02,42.85,12010300
VALE5,2010-09-03,42.72,10602500
VALE5,2010-09-06,42.51,4682400
VALE5,2010-09-08,41.71,12015600
VALE5,2010-09-09,41.77,10842100
VALE5,2010-09-10,41.45,11357900
VALE5,2010-09-13,42.54,16608100
VALE5,2010-09-14,42.26,42041200
VALE5,2010-09-15,42.50,12283000
VALE5,2010-09-16,42.26,13052600
VALE5,2010-09-17,41.82,12126800
VALE5,2010-09-20,42.60,1012100
VALE5,2010-09-21,42.68,17752000
VALE5,2010-09-22,43.35,19951400
VALE5,2010-09-23,43.43,17835500
VALE5,2010-09-24,44.66,27372500
VALE5,2010-09-27,45.60,21100900
VALE5,2010-09-28,45.90,16777700
VALE5,2010-09-29,46.10,18242800
VALE5,2010-09-30,46.30,18799100
VALE5,2010-10-01,46.75,16847000
VALE5,2010-10-04,46.76,11971000
VALE5,2010-10-05,47.34,20867500
VALE5,2010-10-06,47.44,20146300
VALE5,2010-10-07,47.49,20536400
VALE5,2010-10-08,47.30,20561200
VALE5,2010-10-11,47.40,9826600
VALE5,2010-10-13,47.64,16057500
VALE5,2010-10-14,48.10,21159700
VALE5,2010-10-15,47.78,13402100
VALE5,2010-10-18,49.10,22773500
VALE5,2010-10-19,48.08,17656800
VALE5,2010-10-20,49.30,17133300
VALE5,2010-10-21,48.33,19013500
VALE5,2010-10-22,48.24,13324800
VALE5,2010-10-25,48.50,12172200
VALE5,2010-10-26,49.20,12138800
VALE5,2010-10-27,48.72,13178900
VALE5,2010-10-28,47.90,17628500
VALE5,2010-10-29,47.75,14211100
VALE5,2010-11-01,48.34,8120600
VALE5,2010-11-03,48.24,12685100
VALE5,2010-11-04,49.35,18799000
VALE5,2010-11-05,49.32,15164100
VALE5,2010-11-08,49.76,14524400
VALE5,2010-11-09,49.69,15890100
VALE5,2010-11-10,49.85,15680600
VALE5,2010-11-11,49.99,11864700
VALE5,2010-11-12,49.11,15642100
VALE5,2010-11-16,48.25,18822800
VALE5,2010-11-17,48.31,8548700
VALE5,2010-11-18,49.45,14230900
VALE5,2010-11-19,49.56,12402600
VALE5,2010-11-22,49.30,10982200
VALE5,2010-11-23,48.20,12462900
VALE5,2010-11-24,49.50,12419100
VALE5,2010-11-25,49.25,5066100
VALE5,2010-11-26,48.52,9704800
VALE5,2010-11-29,48.50,10463900
VALE5,2010-11-30,48.00,16241200
VALE5,2010-12-01,49.23,14333600
VALE5,2010-12-02,49.50,11328600
VALE5,2010-12-03,49.95,13134200
VALE5,2010-12-06,50.23,8297000
VALE5,2010-12-07,50.20,11932200
VALE5,2010-12-08,49.25,19978900
VALE5,2010-12-09,49.46,11298100
VALE5,2010-12-10,50.00,11064000
VALE5,2010-12-13,50.92,14022200
VALE5,2010-12-14,50.73,11214100
VALE5,2010-12-15,50.34,14831600
VALE5,2010-12-16,49.90,12060000
VALE5,2010-12-17,49.86,10098900
VALE5,2010-12-20,49.80,13255700
VALE5,2010-12-21,50.35,7119700
VALE5,2010-12-22,50.25,8988400
VALE5,2010-12-23,50.05,5141700
VALE5,2010-12-27,49.10,8360800
VALE5,2010-12-28,48.30,11324200
VALE5,2010-12-29,48.51,12450400
VALE5,2010-12-30,48.50,12206400
VALE5,2011-01-03,49.90,12745700
VALE5,2011-01-04,50.83,20270600
VALE5,2011-01-05,51.56,17732400
VALE5,2011-01-06,51.32,15340900
VALE5,2011-01-07,50.90,13945800
VALE5,2011-01-10,51.05,10021700
VALE5,2011-01-11,51.46,13236000
VALE5,2011-01-12,52.42,19869800
VALE5,2011-01-13,52.25,13329700
VALE5,2011-01-14,52.55,12697800
VALE5,2011-01-17,52.86,19719500
VALE5,2011-01-18,53.41,13651700
VALE5,2011-01-19,52.68,14029200
VALE5,2011-01-20,52.12,19480100
VALE5,2011-01-21,52.51,10881400
VALE5,2011-01-24,52.74,6077800
VALE5,2011-01-26,52.46,9762700
VALE5,2011-01-27,52.10,10528300
VALE5,2011-01-28,51.05,19717900
VALE5,2011-01-31,50.99,9852200
VALE5,2011-02-01,51.60,16000
VALE5,2011-02-02,51.15,13173900
VALE5,2011-02-03,51.53,86000
VALE5,2011-02-04,50.39,13030300
VALE5,2011-02-07,50.32,12456200
VALE5,2011-02-08,49.90,13100
VALE5,2011-02-11,49.67,13421900
VALE5,2011-02-14,50.59,14749700
VALE5,2011-02-15,50.14,15332300
VALE5,2011-02-16,50.46,12707000
VALE5,2011-02-17,50.61,12498900
VALE5,2011-02-18,50.24,12109100
VALE5,2011-02-21,49.20,12724900
VALE5,2011-02-22,48.30,19257600
VALE5,2011-02-23,49.25,19276400
VALE5,2011-02-25,49.26,17191800
VALE5,2011-02-28,49.60,10510800
VALE5,2011-03-01,48.85,10599900
VALE5,2011-03-02,49.46,18899000
VALE5,2011-03-03,49.60,13177000
VALE5,2011-03-04,49.05,13205100
VALE5,2011-03-10,46.06,27250300
VALE5,2011-03-11,46.74,18447900
VALE5,2011-03-14,46.64,10252800
VALE5,2011-03-15,45.86,22308800
VALE5,2011-03-16,44.70,27757900
VALE5,2011-03-17,45.92,21044900
VALE5,2011-03-18,46.83,23926800
VALE5,2011-03-21,46.88,24701500
VALE5,2011-03-22,46.68,24701500
VALE5,2011-03-24,46.90,10545700
VALE5,2011-03-25,46.87,50000
VALE5,2011-03-28,46.47,7990700
VALE5,2011-03-29,47.33,0
VALE5,2011-03-30,47.07,14350300
VALE5,2011-03-31,47.39,16040600
VALE5,2011-04-04,48.24,21787200
VALE5,2011-04-05,48.30,27422800
VALE5,2011-04-06,47.86,19096500
VALE5,2011-04-07,47.42,16232500
VALE5,2011-04-08,47.43,15820300
VALE5,2011-04-11,47.33,11795700
VALE5,2011-04-12,46.43,16594900
VALE5,2011-04-13,45.92,19791000
VALE5,2011-04-14,45.81,14808600
VALE5,2011-04-15,45.65,11529500
VALE5,2011-04-18,45.20,17666700
VALE5,2011-04-19,45.73,11850000
VALE5,2011-04-20,46.50,13249300
VALE5,2011-04-25,46.76,11229000
VALE5,2011-04-26,46.79,12672300
VALE5,2011-04-27,46.27,12410900
VALE5,2011-04-28,46.05,13049900
VALE5,2011-04-29,46.07,11425200
VALE5,2011-05-02,45.26,15079000
VALE5,2011-05-03,44.59,13679200
VALE5,2011-05-04,43.86,17591000
VALE5,2011-05-05,44.47,18910900
VALE5,2011-05-06,44.35,19075700
VALE5,2011-05-09,44.40,9800
VALE5,2011-05-11,43.17,14591500
VALE5,2011-05-12,43.05,18955100
VALE5,2011-05-13,42.27,15200600
VALE5,2011-05-17,42.65,9269600
VALE5,2011-05-18,42.81,15055000
VALE5,2011-05-19,43.46,18509400
VALE5,2011-05-20,43.75,21640900
VALE5,2011-05-23,43.70,10841100
VALE5,2011-05-24,44.13,11301000
VALE5,2011-05-25,44.05,7890700
VALE5,2011-05-26,44.78,26232000
VALE5,2011-05-27,44.95,13698700
VALE5,2011-05-30,44.79,2954600
VALE5,2011-05-31,44.84,11781300
VALE5,2011-06-01,44.48,13159600
VALE5,2011-06-02,44.71,11715300
VALE5,2011-06-03,44.49,19158200
VALE5,2011-06-06,44.08,8457600
VALE5,2011-06-07,44.09,10736300
VALE5,2011-06-08,44.08,9664300
VALE5,2011-06-09,44.46,11176400
VALE5,2011-06-10,44.06,12694000
VALE5,2011-06-13,43.40,10414900
VALE5,2011-06-14,43.51,11433200
VALE5,2011-06-15,43.27,14652100
VALE5,2011-06-16,42.78,13321800
VALE5,2011-06-17,42.71,10535400
VALE5,2011-06-20,43.30,11698600
VALE5,2011-06-21,43.65,11070900
VALE5,2011-06-22,43.85,15727500
VALE5,2011-06-24,44.10,9581700
VALE5,2011-06-27,44.04,12570500
VALE5,2011-06-28,44.50,11109600
VALE5,2011-06-29,44.41,9176400
VALE5,2011-06-30,44.64,10684300
VALE5,2011-07-01,46.63,33293900
VALE5,2011-07-04,47.05,6648600
VALE5,2011-07-05,46.33,11265200
VALE5,2011-07-06,46.31,10638200
VALE5,2011-07-07,46.51,11858300
VALE5,2011-07-08,46.10,9387000
VALE5,2011-07-11,45.61,11022800
VALE5,2011-07-12,45.72,13251700
VALE5,2011-07-13,46.38,15932800
VALE5,2011-07-14,45.80,19378500
VALE5,2011-07-15,45.88,13335600
VALE5,2011-07-18,46.05,25491500
VALE5,2011-07-19,46.15,10922300
VALE5,2011-07-20,45.91,11982700
VALE5,2011-07-21,46.01,10646000
VALE5,2011-07-22,46.16,11419300
VALE5,2011-07-25,46.02,9000
VALE5,2011-07-26,46.16,11717600
VALE5,2011-07-27,45.85,12578900
VALE5,2011-07-28,46.27,10736200
VALE5,2011-07-29,45.52,11000
VALE5,2011-08-01,45.58,13817700
VALE5,2011-08-02,44.80,12354300
VALE5,2011-08-03,43.61,23022700
VALE5,2011-08-04,41.26,29785700
VALE5,2011-08-05,40.23,27105000
VALE5,2011-08-08,36.54,29242500
VALE5,2011-08-09,38.40,32344600
VALE5,2011-08-10,38.50,17982000
VALE5,2011-08-11,40.15,24736000
VALE5,2011-08-12,39.16,17562700
VALE5,2011-08-15,39.85,15474300
VALE5,2011-08-16,39.75,14207000
VALE5,2011-08-17,40.30,18234700
VALE5,2011-08-18,38.30,34584200
VALE5,2011-08-19,37.31,18747300
VALE5,2011-08-22,37.51,12700200
VALE5,2011-08-23,38.60,16122700
VALE5,2011-08-24,38.69,14912400
VALE5,2011-08-25,38.30,14263400
VALE5,2011-08-26,39.02,18679500
VALE5,2011-08-29,39.77,12946100
VALE5,2011-08-30,40.04,13491200
VALE5,2011-08-31,40.65,18537400
VALE5,2011-09-01,40.99,15985200
VALE5,2011-09-02,40.35,12395700
VALE5,2011-09-05,39.68,8711600
VALE5,2011-09-06,40.66,16503700
VALE5,2011-09-08,41.41,21099000
VALE5,2011-09-09,40.93,15219300
VALE5,2011-09-12,41.28,14199900
VALE5,2011-09-13,41.56,13516800
VALE5,2011-09-14,42.15,18186300
VALE5,2011-09-15,42.72,17449300
VALE5,2011-09-16,43.00,15191300
VALE5,2011-09-19,43.58,29622300
VALE5,2011-09-20,44.00,23105400
VALE5,2011-09-21,43.45,19659700
VALE5,2011-09-22,41.58,28364800
VALE5,2011-09-23,41.00,18339900
VALE5,2011-09-26,40.50,15714600
VALE5,2011-09-27,40.82,15148500
VALE5,2011-09-28,40.58,14584000
VALE5,2011-09-29,40.10,19108400
VALE5,2011-09-30,39.23,16292100
VALE5,2011-10-03,38.25,20608700
VALE5,2011-10-04,37.85,26526000
VALE5,2011-10-05,38.70,19382500
VALE5,2011-10-06,39.30,16148400
VALE5,2011-10-07,38.31,15155100
VALE5,2011-10-10,39.55,14010400
VALE5,2011-10-11,40.23,18635800
VALE5,2011-10-13,40.95,22123600
VALE5,2011-10-14,41.18,20423400
VALE5,2011-10-17,38.74,20563100
VALE5,2011-10-18,38.80,23965400
VALE5,2011-10-19,37.69,19717500
VALE5,2011-10-20,37.21,19858100
VALE5,2011-10-21,37.87,13588100
VALE5,2011-10-28,41.68,15849000
VALE5,2011-10-31,40.80,17005900
VALE5,2011-11-01,40.40,19630400
VALE5,2011-11-03,41.70,26178900
VALE5,2011-11-04,42.25,22185900
VALE5,2011-11-07,42.64,16597500
VALE5,2011-11-08,42.45,13030300
VALE5,2011-11-09,41.78,16889800
VALE5,2011-11-11,42.15,13243300
VALE5,2011-11-14,41.97,7134100
VALE5,2011-11-16,42.28,19787700
VALE5,2011-11-17,41.35,28513500
VALE5,2011-11-18,41.25,23062400
VALE5,2011-11-21,41.15,22461700
VALE5,2011-11-22,40.88,17220000
VALE5,2011-11-23,39.85,19999800
VALE5,2011-11-24,39.85,8216400
VALE5,2011-11-25,39.00,14826100
VALE5,2011-11-28,39.50,17589500
VALE5,2011-11-29,38.85,15534900
VALE5,2011-11-30,39.03,21166400
VALE5,2011-12-01,39.30,19239500
VALE5,2011-12-02,39.91,16879200
VALE5,2011-12-05,40.50,12966300
VALE5,2011-12-06,40.53,9618600
VALE5,2011-12-07,39.06,19016300
VALE5,2011-12-08,38.50,17641900
VALE5,2011-12-09,39.12,11569400
VALE5,2011-12-13,38.56,16405900
VALE5,2011-12-14,38.00,21405900
VALE5,2011-12-15,37.55,17808400
VALE5,2011-12-16,37.46,14443700
VALE5,2011-12-19,36.80,13008300
VALE5,2011-12-20,38.14,16479900
VALE5,2011-12-21,38.17,13819000
VALE5,2011-12-22,38.70,15047700
VALE5,2011-12-23,38.95,9363600
VALE5,2011-12-26,38.70,3667300
VALE5,2011-12-27,38.82,9615600
VALE5,2011-12-28,37.81,11143700
VALE5,2011-12-29,37.82,7868500
VALE5,2011-12-30,37.82,0
VALE5,2012-01-02,38.90,8791700
VALE5,2012-01-03,40.47,22938300
VALE5,2012-01-04,40.79,15518200
VALE5,2012-01-05,39.76,15582300
VALE5,2012-01-06,39.46,12894800
VALE5,2012-01-09,39.50,14593800
VALE5,2012-01-10,39.51,16238500
VALE5,2012-01-11,39.81,19823800
VALE5,2012-01-12,39.36,17244800
VALE5,2012-01-13,38.95,26419900
VALE5,2012-01-16,39.30,12621800
VALE5,2012-01-18,41.13,17692100
VALE5,2012-01-19,41.05,17266400
VALE5,2012-01-20,40.99,10554600
VALE5,2012-01-23,41.05,10857500
VALE5,2012-01-24,41.58,15307900
VALE5,2012-01-25,41.58,0
VALE5,2012-01-26,41.23,20161300
VALE5,2012-01-27,41.32,11355300
VALE5,2012-01-30,41.63,14726000
VALE5,2012-01-31,42.69,27439200
VALE5,2012-02-01,43.55,22306000
VALE5,2012-02-02,43.68,19899900
VALE5,2012-02-03,43.83,21750200
VALE5,2012-02-06,43.92,10071300
VALE5,2012-02-07,43.97,18450500
VALE5,2012-02-08,43.65,15128500
VALE5,2012-02-09,43.38,16723300
VALE5,2012-02-10,42.63,21755100
VALE5,2012-02-13,43.73,16320900
VALE5,2012-02-14,42.88,14290300
VALE5,2012-02-15,42.08,20709100
VALE5,2012-02-16,42.36,21480300
VALE5,2012-02-17,41.99,11672900
VALE5,2012-02-20,41.99,0
VALE5,2012-02-21,41.99,0
VALE5,2012-02-22,41.98,13888700
VALE5,2012-02-23,42.80,16914000
VALE5,2012-02-24,42.97,13245900
VALE5,2012-02-27,42.50,9795400
VALE5,2012-02-28,42.90,12293300
VALE5,2012-02-29,42.50,14371200
VALE5,2012-03-01,42.95,15786900
VALE5,2012-03-02,43.30,12003600
VALE5,2012-03-05,42.04,16890100
VALE5,2012-03-06,40.17,29103000
VALE5,2012-03-07,40.15,24749500
VALE5,2012-03-08,40.10,16123800
VALE5,2012-03-09,39.93,13363600
VALE5,2012-03-12,39.47,12977200
VALE5,2012-03-13,41.59,26784200
VALE5,2012-03-14,41.10,19016800
VALE5,2012-03-15,41.45,32625900
VALE5,2012-03-16,41.90,21939200
VALE5,2012-03-19,41.90,0
